STATION_ID,SP_CODE,TAXON_NAME,COMMON_NAME,ABUND_AREA,TAX_FLAG,LEVEL
RT01619,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT01625,D005,Penaeus setiferus,white shrimp,442.0289841,,
RT01642,D005,Penaeus setiferus,white shrimp,72.46376801,,
RT01643,D005,Penaeus setiferus,white shrimp,507.2463684,,
RT01647,D005,Penaeus setiferus,white shrimp,905.7971191,,
RT01648,D005,Penaeus setiferus,white shrimp,1152.17392,,
RT01649,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT01652,D005,Penaeus setiferus,white shrimp,130.4347801,,
RT01665,D005,Penaeus setiferus,white shrimp,652.1739197,,
RO026008,D005,Penaeus setiferus,white shrimp,144.927536,,
RO026010,D005,Penaeus setiferus,white shrimp,21.7391305,,
RO026012,D005,Penaeus setiferus,white shrimp,340.5797272,,
RO026018,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO026021,D005,Penaeus setiferus,white shrimp,1521.739136,,
RO026023,D005,Penaeus setiferus,white shrimp,123.1884041,,
RO026030,D005,Penaeus setiferus,white shrimp,61.59420443,,
RO026151,D005,Penaeus setiferus,white shrimp,28.98550701,,
RT022007,D005,Penaeus setiferus,white shrimp,65.21739292,,
RT022008,D005,Penaeus setiferus,white shrimp,195.6521797,,
RT022009,D005,Penaeus setiferus,white shrimp,2137.681152,,
RT022013,D005,Penaeus setiferus,white shrimp,188.4058008,,
RT022016,D005,Penaeus setiferus,white shrimp,43.47826004,,
RT022153,D005,Penaeus setiferus,white shrimp,7840.579834,,
RT022154,D005,Penaeus setiferus,white shrimp,891.3043518,,
RT022155,D005,Penaeus setiferus,white shrimp,405.7971039,,
RT022165,D005,Penaeus setiferus,white shrimp,3304.3479,,
RO026002,D005,Penaeus setiferus,white shrimp,163.0434799,,
RO026006,D005,Penaeus setiferus,white shrimp,1452.898514,,
RO026009,D005,Penaeus setiferus,white shrimp,228.2608681,,
RO026011,D005,Penaeus setiferus,white shrimp,90.57971191,,
RO026014,D005,Penaeus setiferus,white shrimp,615.9420362,,
RO026019,D005,Penaeus setiferus,white shrimp,148.5507202,,
RO026028,D005,Penaeus setiferus,white shrimp,3.623188496,,
RT022002,D005,Penaeus setiferus,white shrimp,230.2118111,,
RT022004,D005,Penaeus setiferus,white shrimp,202.8985519,,
RT022022,D005,Penaeus setiferus,white shrimp,913.043457,,
RT022028,D005,Penaeus setiferus,white shrimp,289.855072,,
RT022152,D005,Penaeus setiferus,white shrimp,485.5072479,,
RT022156,D005,Penaeus setiferus,white shrimp,36.23188496,,
RT022162,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT022164,D005,Penaeus setiferus,white shrimp,746.3768311,,
RO036031,D005,Penaeus setiferus,white shrimp,79.71014118,,
RO036032,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO036035,D005,Penaeus setiferus,white shrimp,423.9130554,,
RO036037,D005,Penaeus setiferus,white shrimp,28.98550653,,
RO036039,D005,Penaeus setiferus,white shrimp,155.7971001,,
RO036041,D005,Penaeus setiferus,white shrimp,532.6087036,,
RO036042,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO036047,D005,Penaeus setiferus,white shrimp,14.20858192,,
RO036053,D005,Penaeus setiferus,white shrimp,152.173912,,
RO036055,D005,Penaeus setiferus,white shrimp,14.49275398,,
RO036056,D005,Penaeus setiferus,white shrimp,83.33333588,,
RO036059,D005,Penaeus setiferus,white shrimp,10.86956501,,
RT032032,D005,Penaeus setiferus,white shrimp,608.6956482,,
RT032033,D005,Penaeus setiferus,white shrimp,43.47826195,,
RT032041,D005,Penaeus setiferus,white shrimp,282.6087036,,
RT032045,D005,Penaeus setiferus,white shrimp,125.0953445,,
RT032055,D005,Penaeus setiferus,white shrimp,6.709608078,,
RT032057,D005,Penaeus setiferus,white shrimp,2905.797119,,
RT032177,D005,Penaeus setiferus,white shrimp,543.47826,,
RT032179,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT032187,D005,Penaeus setiferus,white shrimp,14.49275398,,
RO036046,D005,Penaeus setiferus,white shrimp,510.8695526,,
RO036052,D005,Penaeus setiferus,white shrimp,224.6376724,,
RO036058,D005,Penaeus setiferus,white shrimp,101.4492779,,
RT032040,D005,Penaeus setiferus,white shrimp,1253.623199,,
RT032046,D005,Penaeus setiferus,white shrimp,130.4347839,,
RT032052,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT032173,D005,Penaeus setiferus,white shrimp,2152.173906,,
RT032174,D005,Penaeus setiferus,white shrimp,615.9420319,,
RT032178,D005,Penaeus setiferus,white shrimp,594.2028809,,
RT032181,D005,Penaeus setiferus,white shrimp,913.0434875,,
RT032190,D005,Penaeus setiferus,white shrimp,214.9758396,,
RO046077,D005,Penaeus setiferus,white shrimp,36.23188305,,
RO046083,D005,Penaeus setiferus,white shrimp,39.85507202,,
RO046084,D005,Penaeus setiferus,white shrimp,54.34782457,,
RO046085,D005,Penaeus setiferus,white shrimp,192.028985,,
RO046089,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT042061,D005,Penaeus setiferus,white shrimp,963.7680817,,
RT042067,D005,Penaeus setiferus,white shrimp,231.8840561,,
RT042069,D005,Penaeus setiferus,white shrimp,101.4492741,,
RT042072,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT042074,D005,Penaeus setiferus,white shrimp,202.8985558,,
RT042075,D005,Penaeus setiferus,white shrimp,434.7825928,,
RT042077,D005,Penaeus setiferus,white shrimp,2072.463806,,
RT042080,D005,Penaeus setiferus,white shrimp,3768.115845,,
RT042083,D005,Penaeus setiferus,white shrimp,2246.376801,,
RT042086,D005,Penaeus setiferus,white shrimp,137.6811562,,
RT042087,D005,Penaeus setiferus,white shrimp,253.6231842,,
RT042089,D005,Penaeus setiferus,white shrimp,4637.681152,,
RT042191,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT042193,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO046062,D005,Penaeus setiferus,white shrimp,820.816864,,
RO046064,D005,Penaeus setiferus,white shrimp,2612.318848,,
RO046068,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO046069,D005,Penaeus setiferus,white shrimp,21.73913097,,
RO046071,D005,Penaeus setiferus,white shrimp,21.73913097,,
RO046072,D005,Penaeus setiferus,white shrimp,99.21369362,,
RO046076,D005,Penaeus setiferus,white shrimp,630.4347992,,
RO046078,D005,Penaeus setiferus,white shrimp,39.85507202,,
RO046082,D005,Penaeus setiferus,white shrimp,601.4493027,,
RT042068,D005,Penaeus setiferus,white shrimp,333.3333282,,
RT042076,D005,Penaeus setiferus,white shrimp,253.6231842,,
RT042078,D005,Penaeus setiferus,white shrimp,67.93478394,,
RT042079,D005,Penaeus setiferus,white shrimp,2101.44928,,
RT042081,D005,Penaeus setiferus,white shrimp,159.4202881,,
RT042082,D005,Penaeus setiferus,white shrimp,4789.85498,,
RT042084,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT042194,D005,Penaeus setiferus,white shrimp,224.6376801,,
RO056091,D005,Penaeus setiferus,white shrimp,21.7391305,,
RO056095,D005,Penaeus setiferus,white shrimp,28.98550797,,
RO056099,D005,Penaeus setiferus,white shrimp,18.115942,,
RT052093,D005,Penaeus setiferus,white shrimp,275.3623276,,
RT052095,D005,Penaeus setiferus,white shrimp,442.0289917,,
RT052097,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT052099,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT052105,D005,Penaeus setiferus,white shrimp,118.7308922,,
RT052113,D005,Penaeus setiferus,white shrimp,188.4057961,,
RT052115,D005,Penaeus setiferus,white shrimp,253.623188,,
RT052118,D005,Penaeus setiferus,white shrimp,1391.304321,,
RT052119,D005,Penaeus setiferus,white shrimp,304.3478317,,
RT052197,D005,Penaeus setiferus,white shrimp,724.6376953,,
RT052201,D005,Penaeus setiferus,white shrimp,21.73913002,,
RT052203,D005,Penaeus setiferus,white shrimp,449.2753754,,
RO056092,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO056094,D005,Penaeus setiferus,white shrimp,923.9130402,,
RO056096,D005,Penaeus setiferus,white shrimp,39.85507202,,
RO056100,D005,Penaeus setiferus,white shrimp,507.2463837,,
RO056105,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO056110,D005,Penaeus setiferus,white shrimp,391.3043594,,
RO056114,D005,Penaeus setiferus,white shrimp,778.9855042,,
RT052094,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT052096,D005,Penaeus setiferus,white shrimp,342.021698,,
RT052098,D005,Penaeus setiferus,white shrimp,79.71014404,,
RT052100,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT052112,D005,Penaeus setiferus,white shrimp,355.072464,,
RT052116,D005,Penaeus setiferus,white shrimp,159.4202919,,
RO06308,D005,Penaeus setiferus,white shrimp,275.3623133,,
RO06310,D005,Penaeus setiferus,white shrimp,10.86956549,,
RO06317,D005,Penaeus setiferus,white shrimp,14.49275351,,
RO06322,D005,Penaeus setiferus,white shrimp,3.623188496,,
RT06001,D005,Penaeus setiferus,white shrimp,210.1449213,,
RT06002,D005,Penaeus setiferus,white shrimp,1688.405861,,
RT06008,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT06012,D005,Penaeus setiferus,white shrimp,746.3768311,,
RT06018,D005,Penaeus setiferus,white shrimp,318.8405762,,
RT06037,D005,Penaeus setiferus,white shrimp,19007.24658,,
RO06305,D005,Penaeus setiferus,white shrimp,250.0000019,,
RO06313,D005,Penaeus setiferus,white shrimp,61.59420395,,
RO06315,D005,Penaeus setiferus,white shrimp,427.5362244,,
RO06321,D005,Penaeus setiferus,white shrimp,275.3623199,,
RO06325,D005,Penaeus setiferus,white shrimp,341.5678558,,
RO06326,D005,Penaeus setiferus,white shrimp,340.5796947,,
RO06327,D005,Penaeus setiferus,white shrimp,2587.107544,,
RT06003,D005,Penaeus setiferus,white shrimp,637.6811523,,
RT06010,D005,Penaeus setiferus,white shrimp,7057.971191,,
RT06013,D005,Penaeus setiferus,white shrimp,101.4492722,,
RT06014,D005,Penaeus setiferus,white shrimp,188.4058037,,
RT06021,D005,Penaeus setiferus,white shrimp,86.95652199,,
RT06026,D005,Penaeus setiferus,white shrimp,2755.233459,,
RT06027,D005,Penaeus setiferus,white shrimp,362.3188477,,
RT06031,D005,Penaeus setiferus,white shrimp,210.1449356,,
RT06035,D005,Penaeus setiferus,white shrimp,413.0434742,,
RT06036,D005,Penaeus setiferus,white shrimp,108.695652,,
RO07328,D005,Penaeus setiferus,white shrimp,72.46376467,,
RO07339,D005,Penaeus setiferus,white shrimp,231.884057,,
RT07038,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT07039,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT07040,D005,Penaeus setiferus,white shrimp,30.96179199,,
RT07048,D005,Penaeus setiferus,white shrimp,21.73913002,,
RT07053,D005,Penaeus setiferus,white shrimp,36.23188496,,
RT07055,D005,Penaeus setiferus,white shrimp,21.73913002,,
RT07057,D005,Penaeus setiferus,white shrimp,181.1594238,,
RO07330,D005,Penaeus setiferus,white shrimp,72.46376801,,
RO07332,D005,Penaeus setiferus,white shrimp,252.3690109,,
RO07335,D005,Penaeus setiferus,white shrimp,10.86956549,,
RT07042,D005,Penaeus setiferus,white shrimp,833.333374,,
RT07058,D005,Penaeus setiferus,white shrimp,398.5507278,,
RT07062,D005,Penaeus setiferus,white shrimp,123.1884041,,
RT07065,D005,Penaeus setiferus,white shrimp,442.0289917,,
RO08344,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO08348,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO08356,D005,Penaeus setiferus,white shrimp,3.623188496,,
RT08068,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT08078,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT08079,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT08082,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT08083,D005,Penaeus setiferus,white shrimp,28.98550701,,
RT08088,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO08349,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO08358,D005,Penaeus setiferus,white shrimp,61.59420395,,
RT08073,D005,Penaeus setiferus,white shrimp,282.608696,,
RO09360,D005,Penaeus setiferus,white shrimp,72.46376801,,
RO09366,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO09367,D005,Penaeus setiferus,white shrimp,10.86956549,,
RO09369,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO09374,D005,Penaeus setiferus,white shrimp,18.11594248,,
RT09090,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT09094,D005,Penaeus setiferus,white shrimp,1913.043457,,
RO09359,D005,Penaeus setiferus,white shrimp,43.47826195,,
RO09363,D005,Penaeus setiferus,white shrimp,79.71014118,,
RO09371,D005,Penaeus setiferus,white shrimp,394.9275379,,
RT09091,D005,Penaeus setiferus,white shrimp,57.97101307,,
RT09092,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT09099,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT09103,D005,Penaeus setiferus,white shrimp,608.6956635,,
RT09108,D005,Penaeus setiferus,white shrimp,36.231884,,
RT09110,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT09111,D005,Penaeus setiferus,white shrimp,231.8840523,,
RO10379,D005,Penaeus setiferus,white shrimp,10.86956549,,
RO10383,D005,Penaeus setiferus,white shrimp,32.60869503,,
RO10387,D005,Penaeus setiferus,white shrimp,79.71014595,,
RO10388,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO10390,D005,Penaeus setiferus,white shrimp,202.8985519,,
RO10391,D005,Penaeus setiferus,white shrimp,32.60869598,,
RT10115,D005,Penaeus setiferus,white shrimp,152.1739159,,
RT10119,D005,Penaeus setiferus,white shrimp,86.95652199,,
RT10123,D005,Penaeus setiferus,white shrimp,927.5362091,,
RT10131,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT10132,D005,Penaeus setiferus,white shrimp,557.9710083,,
RT10139,D005,Penaeus setiferus,white shrimp,275.3623199,,
RO10376,D005,Penaeus setiferus,white shrimp,68.84058094,,
RO10377,D005,Penaeus setiferus,white shrimp,413.0434761,,
RO10378,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO10380,D005,Penaeus setiferus,white shrimp,43.47826099,,
RO10385,D005,Penaeus setiferus,white shrimp,427.5362244,,
RT10116,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT10121,D005,Penaeus setiferus,white shrimp,1065.217422,,
RT10126,D005,Penaeus setiferus,white shrimp,57.97101307,,
RT10129,D005,Penaeus setiferus,white shrimp,282.6086922,,
RT10137,D005,Penaeus setiferus,white shrimp,4065.217529,,
RT10138,D005,Penaeus setiferus,white shrimp,123.1884098,,
RO11303,D005,Penaeus setiferus,white shrimp,18.115942,,
RO11304,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO11307,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO11310,D005,Penaeus setiferus,white shrimp,445.6521721,,
RT11002,D005,Penaeus setiferus,white shrimp,434.782608,,
RT11003,D005,Penaeus setiferus,white shrimp,101.449276,,
RT11010,D005,Penaeus setiferus,white shrimp,224.6376877,,
RT11011,D005,Penaeus setiferus,white shrimp,21.73913002,,
RT11015,D005,Penaeus setiferus,white shrimp,65.21739006,,
RT11018,D005,Penaeus setiferus,white shrimp,112.3188419,,
RO11302,D005,Penaeus setiferus,white shrimp,14.49275398,,
RO11305,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO11308,D005,Penaeus setiferus,white shrimp,28.98550701,,
RO11311,D005,Penaeus setiferus,white shrimp,293.4782562,,
RO11312,D005,Penaeus setiferus,white shrimp,65.21739197,,
RO11313,D005,Penaeus setiferus,white shrimp,54.347826,,
RO11315,D005,Penaeus setiferus,white shrimp,717.3912964,,
RT11004,D005,Penaeus setiferus,white shrimp,231.8840561,,
RT11006,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT11007,D005,Penaeus setiferus,white shrimp,358.138237,,
RT11009,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT11013,D005,Penaeus setiferus,white shrimp,50.72463799,,
RT11016,D005,Penaeus setiferus,white shrimp,485.5072479,,
RO12316,D005,Penaeus setiferus,white shrimp,14.49275351,,
RO12317,D005,Penaeus setiferus,white shrimp,54.347826,,
RO12326,D005,Penaeus setiferus,white shrimp,14.49275351,,
RO12328,D005,Penaeus setiferus,white shrimp,76.08695412,,
RO12329,D005,Penaeus setiferus,white shrimp,47.10144901,,
RO12330,D005,Penaeus setiferus,white shrimp,32.60869503,,
RT12020,D005,Penaeus setiferus,white shrimp,1663.848633,,
RT12028,D005,Penaeus setiferus,white shrimp,471.0145044,,
RT12031,D005,Penaeus setiferus,white shrimp,43.47826195,,
RT12034,D005,Penaeus setiferus,white shrimp,1405.79715,,
RT12038,D005,Penaeus setiferus,white shrimp,123.1884079,,
RT12039,D005,Penaeus setiferus,white shrimp,130.4347839,,
RO12319,D005,Penaeus setiferus,white shrimp,623.1884003,,
RO12320,D005,Penaeus setiferus,white shrimp,112.3188362,,
RO12322,D005,Penaeus setiferus,white shrimp,18.115942,,
RO12323,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO12327,D005,Penaeus setiferus,white shrimp,36.23188448,,
RT12023,D005,Penaeus setiferus,white shrimp,268.1159515,,
RT12025,D005,Penaeus setiferus,white shrimp,217.391304,,
RT12026,D005,Penaeus setiferus,white shrimp,405.7971039,,
RT12032,D005,Penaeus setiferus,white shrimp,65.21739197,,
RT12033,D005,Penaeus setiferus,white shrimp,268.1159363,,
RT12037,D005,Penaeus setiferus,white shrimp,72.46376801,,
RO13333,D005,Penaeus setiferus,white shrimp,28.98550701,,
RO13338,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO13339,D005,Penaeus setiferus,white shrimp,115.9420285,,
RO13341,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT13043,D005,Penaeus setiferus,white shrimp,159.4202881,,
RT13049,D005,Penaeus setiferus,white shrimp,1057.971008,,
RT13051,D005,Penaeus setiferus,white shrimp,85.81235504,,
RT13053,D005,Penaeus setiferus,white shrimp,195.8859329,,
RT13054,D005,Penaeus setiferus,white shrimp,942.029007,,
RT13055,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT13061,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO13332,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO13340,D005,Penaeus setiferus,white shrimp,525.3623352,,
RT13040,D005,Penaeus setiferus,white shrimp,36.23188496,,
RT13044,D005,Penaeus setiferus,white shrimp,2333.333313,,
RT13052,D005,Penaeus setiferus,white shrimp,50.72463608,,
RT13057,D005,Penaeus setiferus,white shrimp,289.855072,,
RT13060,D005,Penaeus setiferus,white shrimp,2166.666718,,
RT13062,D005,Penaeus setiferus,white shrimp,195.6521683,,
RO14347,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO14348,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO14351,D005,Penaeus setiferus,white shrimp,99.63768005,,
RO14360,D005,Penaeus setiferus,white shrimp,21.73913097,,
RT14075,D005,Penaeus setiferus,white shrimp,72.46376801,,
RO14356,D005,Penaeus setiferus,white shrimp,50.72463799,,
RT14066,D005,Penaeus setiferus,white shrimp,3079.710205,,
RT14076,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT14080,D005,Penaeus setiferus,white shrimp,101.449276,,
RT14082,D005,Penaeus setiferus,white shrimp,1797.101494,,
RT14087,D005,Penaeus setiferus,white shrimp,65.21739006,,
RO15364,D005,Penaeus setiferus,white shrimp,10.86956501,,
RO15375,D005,Penaeus setiferus,white shrimp,10.86956549,,
RO15376,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT15089,D005,Penaeus setiferus,white shrimp,6.58761549,,
RT15092,D005,Penaeus setiferus,white shrimp,57.97101402,,
RT15093,D005,Penaeus setiferus,white shrimp,159.4202881,,
RT15097,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT15099,D005,Penaeus setiferus,white shrimp,43.47826004,,
RT15106,D005,Penaeus setiferus,white shrimp,86.95652008,,
RT15112,D005,Penaeus setiferus,white shrimp,173.9130497,,
RO15362,D005,Penaeus setiferus,white shrimp,14.49275351,,
RO15367,D005,Penaeus setiferus,white shrimp,36.231884,,
RO15368,D005,Penaeus setiferus,white shrimp,10.86956549,,
RO15374,D005,Penaeus setiferus,white shrimp,72.46376801,,
RT15091,D005,Penaeus setiferus,white shrimp,318.8405838,,
RT15103,D005,Penaeus setiferus,white shrimp,282.608696,,
RT15104,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT15110,D005,Penaeus setiferus,white shrimp,275.3623199,,
RO16381,D005,Penaeus setiferus,white shrimp,28.98550701,,
RO16388,D005,Penaeus setiferus,white shrimp,14.49275398,,
RO16392,D005,Penaeus setiferus,white shrimp,192.0289841,,
RO16393,D005,Penaeus setiferus,white shrimp,253.6231918,,
RT16114,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT16116,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT16123,D005,Penaeus setiferus,white shrimp,550.7246265,,
RT16125,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT16130,D005,Penaeus setiferus,white shrimp,72.4637661,,
RO16383,D005,Penaeus setiferus,white shrimp,224.6376724,,
RO16384,D005,Penaeus setiferus,white shrimp,36.231884,,
RO16386,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO16389,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO16390,D005,Penaeus setiferus,white shrimp,18.115942,,
RO16391,D005,Penaeus setiferus,white shrimp,10.86956501,,
RO16394,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT16121,D005,Penaeus setiferus,white shrimp,260.8695641,,
RT16131,D005,Penaeus setiferus,white shrimp,4507.24646,,
RT16135,D005,Penaeus setiferus,white shrimp,173.9130402,,
RT16137,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT16138,D005,Penaeus setiferus,white shrimp,108.695652,,
RT16139,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO17399,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO17403,D005,Penaeus setiferus,white shrimp,21.73913097,,
RO17404,D005,Penaeus setiferus,white shrimp,68.84057999,,
RT17140,D005,Penaeus setiferus,white shrimp,282.6087036,,
RT17142,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT17143,D005,Penaeus setiferus,white shrimp,188.4058018,,
RT17144,D005,Penaeus setiferus,white shrimp,43.47826099,,
RT17148,D005,Penaeus setiferus,white shrimp,159.4202881,,
RT17151,D005,Penaeus setiferus,white shrimp,1333.992065,,
RT17152,D005,Penaeus setiferus,white shrimp,14.49275398,,
RT17153,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT17156,D005,Penaeus setiferus,white shrimp,43.47826099,,
RT17160,D005,Penaeus setiferus,white shrimp,159.4202881,,
RO17395,D005,Penaeus setiferus,white shrimp,123.1884079,,
RO17397,D005,Penaeus setiferus,white shrimp,76.08695412,,
RO17405,D005,Penaeus setiferus,white shrimp,14.49275398,,
RO17407,D005,Penaeus setiferus,white shrimp,391.3043594,,
RO17409,D005,Penaeus setiferus,white shrimp,14.49275351,,
RT17146,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT17150,D005,Penaeus setiferus,white shrimp,137.6811562,,
RO18421,D005,Penaeus setiferus,white shrimp,10.86956501,,
RO18423,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO18425,D005,Penaeus setiferus,white shrimp,21.73913002,,
RT18179,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT18180,D005,Penaeus setiferus,white shrimp,28.98550701,,
RO18413,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO18418,D005,Penaeus setiferus,white shrimp,177.5362287,,
RO18420,D005,Penaeus setiferus,white shrimp,413.0434875,,
RO18422,D005,Penaeus setiferus,white shrimp,166.6666679,,
RO18424,D005,Penaeus setiferus,white shrimp,3.623188496,,
RO18426,D005,Penaeus setiferus,white shrimp,32.60869598,,
RT18171,D005,Penaeus setiferus,white shrimp,7.246376991,,
RT18175,D005,Penaeus setiferus,white shrimp,449.2753677,,
RT18176,D005,Penaeus setiferus,white shrimp,108.6956558,,
RT18183,D005,Penaeus setiferus,white shrimp,94.20289612,,
RT18186,D005,Penaeus setiferus,white shrimp,28.98550797,,
RT18187,D005,Penaeus setiferus,white shrimp,106.4659958,,
RT18188,D005,Penaeus setiferus,white shrimp,434.782608,,
RT18190,D005,Penaeus setiferus,white shrimp,7.246376991,,
RO07332,D008,Xiphopenaeus kroyeri,Atlantic seabob,3.623188496,,
RO18418,D008,Xiphopenaeus kroyeri,Atlantic seabob,3.623188496,,
RO18426,D009,Rimapenaeus constrictus,,7.246376991,,
RO11315,D028,Macrobrachium ohione,ohio shrimp,10.86956501,,
RO056115,D121,Ovalipes ocellatus,ocellate lady crab,7.246376991,,
RO18411,D121,Ovalipes ocellatus,ocellate lady crab,3.623188496,,
RO046072,D129,Callinectes ornatus,shelligs,3.854455709,,
RT042076,D129,Callinectes ornatus,shelligs,7.246376991,,
RO17404,D129,Callinectes ornatus,shelligs,7.246376991,,
RT17149,D129,Callinectes ornatus,shelligs,7.246376991,,
RO99304,D130,Callinectes sapidus,blue crab,3.623188496,,
RO99311,D130,Callinectes sapidus,blue crab,3.623188496,,
RO99315,D130,Callinectes sapidus,blue crab,7.246376991,,
RO99322,D130,Callinectes sapidus,blue crab,7.246376991,,
RO99327,D130,Callinectes sapidus,blue crab,7.246376991,,
RO99329,D130,Callinectes sapidus,blue crab,3.623188496,,
RO99330,D130,Callinectes sapidus,blue crab,3.623188496,,
RT99003,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99013,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99017,D130,Callinectes sapidus,blue crab,21.73913097,,
RT99021,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99022,D130,Callinectes sapidus,blue crab,21.73913097,,
RT99036,D130,Callinectes sapidus,blue crab,14.49275398,,
RO99310,D130,Callinectes sapidus,blue crab,3.623188496,,
RO99316,D130,Callinectes sapidus,blue crab,3.623188496,,
RT99006,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99010,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99028,D130,Callinectes sapidus,blue crab,7.246376991,,
RT99037,D130,Callinectes sapidus,blue crab,7.246376991,,
RO00016,D130,Callinectes sapidus,blue crab,3.623188496,,
RO00033,D130,Callinectes sapidus,blue crab,7.246376991,,
RO00035,D130,Callinectes sapidus,blue crab,43.47826052,,
RT00503,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00505,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00518,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00523,D130,Callinectes sapidus,blue crab,79.71014404,,
RT00530,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00531,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00542,D130,Callinectes sapidus,blue crab,34.67908859,,
RT00547,D130,Callinectes sapidus,blue crab,152.173912,,
RT00549,D130,Callinectes sapidus,blue crab,14.49275398,,
RT00557,D130,Callinectes sapidus,blue crab,217.3912983,,
RO00006,D130,Callinectes sapidus,blue crab,10.86956549,,
RO00015,D130,Callinectes sapidus,blue crab,79.71014404,,
RO00020,D130,Callinectes sapidus,blue crab,7.246376991,,
RO00021,D130,Callinectes sapidus,blue crab,3.623188496,,
RO00034,D130,Callinectes sapidus,blue crab,68.84057999,,
RO00046,D130,Callinectes sapidus,blue crab,18.11594248,,
RT00550,D130,Callinectes sapidus,blue crab,7.246376991,,
RT00554,D130,Callinectes sapidus,blue crab,14.49275398,,
