STATION_ID,DATE,MONTH,DAY,YEAR,STATION_TYPE,StationLat,StationLong,HUC_08,HUC_10,HUC_12,HUC_14,BIBI_CP,ERMQ,ERMQ_Metals_08,ERMQ_PAH_13,ERMQ_PCB_Total,ERMQ_Pest_02,Met_Total_08,PAH_Total_13,PCB_Total,DDT_Total,PBDE_Total_13,SiltClay,TOC_sediment,Entero_DHEC,FecalColiform_DHEC,NOx_DHEC,TKN_DHEC,TN_SCECAP,TP_DHEC,TP_SCECAP,TOC_Water_DHEC,Chl_a_DHEC
RT08067,6/27/2008,6,27,2008,TidalCreek,32.59093,-80.53897,3050207,305020707,30502070705,3050208010070,4.5,0.004639447,0.013460625,0.000281671,0,0,27.47515869,6.732999802,0,0,0,3.328299999,0.099999998,,26,0.109999999,0.639999986,1.001999974,0.048999999,0.048999999,12,4.51
RT08068,6/12/2008,6,12,2008,TidalCreek,32.77221,-80.00732,3050202,305020202,30502020202,3050202050080,2,0.02762185,0.035649113,0.029056272,0,0,72.1581955,521.3510132,0,0,0,13.43700027,0.325000003,,50,0.035999998,0.400000006,0.879999995,0.140000001,0.140000001,5.400000095,17.76
RT08069,6/20/2008,6,20,2008,TidalCreek,33.85659,-78.57144,3040208,304020803,30402080303,3040207020160,4,0.005454457,0.014977645,0.000852755,0,0,26.68590927,14.4289999,0,0,0,2.774300098,0.090000004,,4,0,,0.400000006,,,5.900000095,25.68
RT08073,7/4/2008,7,4,2008,TidalCreek,32.20195,-80.85746,3060110,306011003,30601100301,3050208110030,4,0.019318186,0.053909913,0.002406533,0.001072222,0,97.2779007,40.61299896,0.193000004,0,0,47.65000153,1.570000052,10,0,0,,0.531000018,,,9.600000381,3.99
RT08076,6/12/2008,6,12,2008,TidalCreek,32.92635,-79.76603,3050201,305020104,30502010401,3050201080010,3.5,0.009195847,0.025963224,0.00099958,0,0,48.01498032,16.39999962,0,0,0,6.702000141,0.234999992,,75,0,0.529999971,0.620000005,,,8.199999809,11.17
RT08078,6/28/2008,6,28,2008,TidalCreek,32.41861,-80.59789,3050207,305020711,30502071103,3050208100010,5,0.013090412,0.036592435,0.001586956,0.0008,0,71.7181015,24.45599937,0.143999994,0,0,22.47599983,0.655000001,0,2,0,0.280000001,0.64200002,,,6.699999809,5.56
RT08079,6/12/2008,6,12,2008,TidalCreek,32.71206,-80.17069,3050206,305020604,30502060402,3050205070010,4,0.022303283,0.050551295,0.006556617,0,0.022816222,95.67365265,100.7020035,0,0.77700001,0,37.70600128,2.620000005,,14,0.02,0.25999999,0.589999974,,,4,5.94
RT08080,6/24/2008,6,24,2008,TidalCreek,33.04242,-79.53744,3050209,305020902,30502090202,3050202060010,5,0.007411614,0.021399345,0.000514151,0,0,29.53816986,8.31099987,0,0,0,7.778100014,0.290000007,,0,0,0,0.629999995,,,6.900000095,17.57
RT08081,6/20/2008,6,20,2008,TidalCreek,33.32506,-79.19624,3040208,304020804,30402080402,3040207040020,4.5,0.020138983,0.057493329,0.001799149,0,0,98.37439728,28.12800026,0,0,0,27.8409996,2.205000043,,4,0,,0.409999996,,,5.5,7.26
RT08082,6/28/2008,6,28,2008,TidalCreek,32.34723,-80.64032,3050208,305020805,30502080503,3050208100050,3.5,0.014402714,0.033582516,0.001030637,0.000766667,0.031420022,67.66870117,15.52900028,0.137999997,1.070000052,0,26.29199982,0.314999998,95,220,0,0.400000006,0.702000022,0.119999997,0.119999997,5,7.98
RT08083,6/30/2008,6,30,2008,TidalCreek,32.60625,-80.53867,3050207,305020707,30502070705,3050208010070,2,0.009315284,0.025189864,0.001634455,0.0008,0,50.54520035,28.13199997,0.143999994,0,0,14.48499966,0.580000013,,17,0.119999997,0.529999971,1.039999962,0.055,0.055,12,4.73
RT08084,6/11/2008,6,11,2008,TidalCreek,32.67597,-79.93475,3050202,305020202,30502020204,3050202070030,4,0.024915351,0.06308268,0.00827652,0,0,117.8296509,124.8270035,0,0,0,47.01300049,1.125,,4,0,0.400000006,0.579999983,0.109999999,0.109999999,9.699999809,9.31
RT08085,7/7/2008,7,7,2008,TidalCreek,32.15097,-80.96008,3060110,306011002,30601100202,3050208130030,4,0.02752292,0.070638604,0.003711973,0.001494444,0.022845585,131.8507996,69.97000122,0.268999994,0.777999997,0,56.53900146,4.430000067,94,50,0.07,,0.845000029,0.068999998,0.068999998,15,2.28
RT08086,7/5/2008,7,5,2008,TidalCreek,32.42325,-80.82816,3050208,305020806,30502080604,3050208090080,4.5,0.013593112,0.037633579,0.001905081,0.0004,0,73.95980072,30.85499954,0.071999997,0,0,25.82099915,0.590000004,0,2,0,,0.515999973,,,4,5.79
RT08088,6/12/2008,6,12,2008,TidalCreek,32.84457,-79.75466,3050209,305020902,30502090203,3050202060030,4.5,0.011070231,0.031780828,0.000879916,0,0,59.74079895,13.50699997,0,0,0,10.64099979,0.805000007,,8,0,0.180000007,0.430000007,0.066,0.066,2.900000095,4.1
RT09090,6/19/2009,6,19,2009,TidalCreek,32.61712,-80.6825,3050207,305020711,30502071101,3050208010050,3.5,0.013717731,0.028338753,9.31061E-05,0.002723444,0.00073846,76.18838501,6.172935009,0.49021998,0.068085998,0,71.06572723,1.814999998,31,4,0.082000002,0.660000026,0.730000019,0.066,0.066,13,5.8
RT09091,6/28/2009,6,28,2009,TidalCreek,32.5569,-80.2166,3050206,305020604,30502060405,3050205070030,3.5,0.004011277,0.010510437,0,0.001355611,0.000198492,24.62167931,0,0.244010001,0.018301001,0,5.766624451,0.905000001,31,8,0,0.379999995,0.689999998,0.180000007,0.180000007,4.900000095,12.63
RT09092,7/4/2009,7,4,2009,TidalCreek,32.87867,-79.66976,3050209,305020902,30502090203,3050202060030,3.5,0.009069819,0.022361003,5.89638E-05,0.005708406,0.000532234,41.48781967,3.909301996,1.027513027,0.049072001,0,10.73876286,0.484999999,10,0,,,0.695000023,0.100000001,0.100000001,3.200000048,6.05
RT09094,6/19/2009,6,19,2009,TidalCreek,32.47528,-80.61646,3050207,305020711,30502071102,3050208100010,2,0.028223446,0.06715481,0.000229814,0.014876056,0.006245163,136.9653625,15.23667908,2.677690029,0.575803995,0.084559001,88.15985107,3.410000086,10,17,0.046,0.300000012,0.660000026,0.07,0.07,5.400000095,7.93
RT09098,6/21/2009,6,21,2009,TidalCreek,32.28956,-80.56301,3050210,305021001,30502100102,3050208100060,3.5,0.008839117,0.021913776,4.52571E-05,0.0053846,0,45.08150864,3.000547886,0.96922797,0,0,28.7507,1.234999955,10,2,0,0,0.49000001,0.082000002,0.082000002,2.799999952,7.72
RT09099,6/24/2009,6,24,2009,TidalCreek,32.40449,-80.46832,3050210,305021001,30502100101,3050208100060,3.5,0.009510125,0.023898974,0.000126737,0.006096322,0.000826258,52.51652145,8.402690887,1.097337961,0.076181002,0,21.5160656,0.699999988,10,0,0.030999999,0.449999988,0.649999976,0.109999999,0.109999999,11,4.79
RT09100,7/4/2009,7,4,2009,TidalCreek,32.68759,-79.90057,3050201,305020107,30502010707,3050202070030,3,0.007333972,0.017943682,7.56199E-05,0.005116856,0.000267017,37.92712784,5.013597012,0.921034038,0.024619,0,17.00504303,0.429999992,0,0,0,0.209999993,0.479999989,0.109999999,0.109999999,2.900000095,5.64
RT09101,6/13/2009,6,13,2009,TidalCreek,32.5572,-80.89444,3050208,305020804,30502080407,3050208090020,3,0.006226807,0.015667558,7.87577E-05,0.002020956,0.005941746,32.07926178,5.221633911,0.363772005,0.308569998,0,6.884468079,0.290000007,0,0,,0.600000024,0.644999981,0.071000002,0.071000002,7.400000095,6.05
RT09103,6/27/2009,6,27,2009,TidalCreek,32.5563,-80.35126,3050206,305020603,30502060307,3050205060070,4,0.019720852,0.046211906,0.000153594,0.011816262,0.01168365,93.90435791,10.18325806,2.126927137,0.606962979,0,61.32979584,2.24000001,0,0,0,0.469999999,0.600000024,0.097999997,0.097999997,18,16.6
RT09105,6/14/2009,6,14,2009,TidalCreek,32.26033,-80.7933,3060110,306011003,30601100304,3050208110020,4,0.011653144,0.029283134,0.000313586,0.004598194,0.000375521,62.83748627,15.09192562,0.827674985,0.034623001,0.034623001,33.86204529,0.930000007,0,4,,0.219999999,0.479999989,0.044,0.044,3.400000095,5.67
RT09108,7/4/2009,7,4,2009,TidalCreek,32.91291,-79.64095,3050209,305020902,30502090202,3050202060030,4,0.018085977,0.044158332,6.4838E-05,0.012580178,0.000661725,76.097229,4.29875803,2.264431953,0.061011001,0,29.07125473,2.465000033,0,0,,,0.579999983,0.046,0.046,2.799999952,6.15
RT09110,6/27/2009,6,27,2009,TidalCreek,32.4861,-80.53845,3050207,305020711,30502071103,3050208100020,3,0.008494688,0.018548405,0,0.004306922,0.000165195,42.13715744,0,0.775245965,0.015231,0,17.63144493,0.594999999,0,13,0,0.340000004,0.779999971,0.088,0.088,4.300000191,7.95
RT09111,6/28/2009,6,28,2009,TidalCreek,32.70542,-80.07915,3050206,305020604,30502060404,3050205070040,3.5,0.004532629,0.010670898,0,0.002379256,0.004339823,23.63567924,0,0.428265989,0.181446999,0,6.416719437,0.145,0,8,0,0.699999988,0.649999976,0.071000002,0.071000002,6.400000095,12.37
RT09113,6/6/2009,6,6,2009,TidalCreek,33.57055,-79.01477,3040208,304020803,30402080308,3040207020200,4.5,0.009666133,0.019815724,0.002962709,0.004656672,0.001098579,42.43745422,89.15881348,0.838200986,0.101289004,0,9.427391052,0.244999997,20,21,0,0.200000003,0.540000021,0.050999999,0.050999999,2.299999952,6.63
RT09114,6/20/2009,6,20,2009,TidalCreek,32.31788,-80.51867,3050210,305021001,30502100102,3050208100060,5,0.005937323,0.014861142,0,0.003507672,0.001215184,31.47647285,0,0.631380975,0.112039998,0,6.998040676,0.244999997,0,0,0.024,,0.569999993,0.097000003,0.097000003,3.099999905,5.7
RT10115,6/27/2010,6,27,2010,TidalCreek,32.37324,-80.46038,3050210,305021001,30502100101,3050208100060,3,0.0282088,0.060141947,0.010368393,0.016877882,0.022104301,80.66313934,112.8489914,3.038018942,0.989250004,1.002346992,33.42694855,1.229999959,30,2,0,0.150000006,0.150000006,0.100000001,0.100000001,,9.97
RT10116,6/28/2010,6,28,2010,TidalCreek,32.78719,-79.88676,3050201,305020107,30502010707,3050202070020,3,0.064273633,0.118997142,0.042319074,0.014189577,0.01312628,201.2754974,1013.014832,2.554123878,0.64192903,0.081514999,94.46488953,3.86500001,15,10,0,0.129999995,0.129999995,0.046999998,0.046999998,,7.66
RT10119,6/24/2010,6,24,2010,TidalCreek,32.52266,-80.34808,3050206,305020603,30502060308,3050205060070,4,0.007807104,0.022860603,0,0.00098835,0.001748666,26.79374504,0,0.177902997,0.161227003,0,7.903914928,0.267000005,10,21,0,0.469999999,0.469999999,0.078000002,0.078000002,,12.08
RT10121,7/10/2010,7,10,2010,TidalCreek,32.32629,-80.83422,3050208,305020806,30502080606,3050208090100,3.5,0.014547533,0.027491922,0.00813031,0.009570233,0.006970581,56.02003098,82.25239563,1.722641945,0.412429988,0.805298984,22.84668922,0.36500001,0,8,0,0.159999996,0.159999996,0.090000004,0.090000004,,7.18
RT10123,6/23/2010,6,23,2010,TidalCreek,32.70169,-80.27625,3050206,305020604,30502060401,3050205070020,2,0.013317462,0.034660395,0.000420767,0.002203105,0.017331433,34.53171921,9.681631088,0.396559,0.756942034,0,9.583490372,0.240000002,36,15,0,0.310000002,0.310000002,0.100000001,0.100000001,,21.87
RT10124,6/28/2010,6,28,2010,TidalCreek,32.92377,-79.61502,3050209,305020902,30502090202,3050202060030,4,0.028376158,0.083286136,0.000489599,0.001635067,0.003369425,139.2420502,17.83736801,0.294312,0.310660988,0,17.44199181,2.950000048,0,0,0,0.25,0.25,0.055,0.055,,23.55
RT10126,7/10/2010,7,10,2010,TidalCreek,32.57666,-80.62802,3050207,305020711,30502071101,3050208010060,2,0.014188382,0.027678616,0.00751203,0.008817366,0.006309247,20.79605103,75.73547363,1.587126017,0.368833005,0.744517982,3.242585659,0.07,36,29,0.028999999,0.379999995,0.408999979,0.140000001,0.140000001,,5.27
RT10127,6/19/2010,6,19,2010,TidalCreek,32.64669,-79.9937,3050202,305020202,30502020205,3050202070010,3.5,0.017429158,0.037226215,0.007783615,0.009104606,0.005099229,37.98213577,78.47356415,1.638828993,0.249574006,0.771431983,6.677629948,0.109999999,20,15,,0.270000011,,0.119999997,0.119999997,,8.59
RT10129,6/28/2010,6,28,2010,TidalCreek,33.19025,-79.29234,3050112,305011204,30501120403,3050112060030,1.5,0.051979709,0.109848462,0.023674294,0.026999267,0.016980134,185.2545624,238.6816559,4.85986805,0.894675016,2.346349955,91.38015747,6.585000038,0,110,0,0.479999989,0.479999989,0.046,0.046,,19.68
RT10131,6/26/2010,6,26,2010,TidalCreek,32.57909,-80.53391,3050207,305020707,30502070705,3050208010070,1,0.009131303,0.027342919,0,0.000407911,0,19.005867,0,0.073423997,0,0,5.38679409,0.055,10,0,0.057999998,0.400000006,0.458000004,0.094999999,0.094999999,,15.92
RT10132,6/14/2010,6,14,2010,TidalCreek,32.80049,-79.9834,3050201,305020106,30502010605,3050202040020,2,0.068620257,0.076896727,0.060163047,0.057069875,0.096261442,122.4799652,1076.102661,10.27257729,4.005911827,0,33.72281265,1.194999993,103,70,0.050999999,0.310000002,0.361000001,0.119999997,0.119999997,,9.12
RT10133,7/10/2010,7,10,2010,TidalCreek,32.12564,-80.99716,3060109,306010903,30601090306,3050208140010,3,0.009031634,0.026388584,3.72085E-05,0.001071128,0.002047853,37.3330574,2.466923952,0.192802995,0.188812003,0,11.76139641,0.420000002,120,6,0.050000001,0.449999988,0.5,0.075000003,0.075000003,,7.42
RT10137,7/10/2010,7,10,2010,TidalCreek,32.20354,-80.85822,3060110,306011003,30601100301,3050208110030,3,0.025530998,0.050759684,0.011948045,0.019221572,0.016060155,101.824791,131.1322174,3.459882975,1.082036018,1.158887029,46.82242584,1.769999981,0,0,0,0,0,0.082000002,0.082000002,,8.01
RT10138,7/14/2010,7,14,2010,TidalCreek,32.59871,-80.83522,3050208,305020806,30502080601,3050208090040,2.5,0.008928763,0.011487378,0.007372287,0.008962222,0.008794671,21.59368515,74.69146729,1.613199949,0.57002002,0.730022013,4.891602516,0.159999996,474,110,0,0.469999999,0.469999999,0.082999997,0.082999997,,4.75
RT10139,6/24/2010,6,24,2010,TidalCreek,32.62321,-80.3243,3050206,305020604,30502060405,3050205070030,3.5,0.015092262,0.042856012,5.83964E-05,0.001272478,0.008667285,50.65084839,3.871678114,0.229046002,0.364894003,0,14.54111767,0.915000021,0,6,0,0.270000011,0.270000011,0.071000002,0.071000002,,20.88
RT11001,7/8/2011,7,8,2011,TidalCreek,33.308,-79.17192,3040208,304020804,30402080402,3040207040020,4,0.005321823,0.01592114,0,0.000354639,0,33.75496292,0,0.063835002,0,0,4.760630608,0.079999998,3.333333254,2,0,,,0.050000001,0.151250005,,8.22
RT11002,6/19/2011,6,19,2011,TidalCreek,32.49886,-80.86406,3050208,305020806,30502080605,3050208090070,4,0.006224945,0.01850999,7.23502E-05,0.000378211,0,33.6060257,3.427737236,0.068077996,0,0,1.67757988,0.125,,37,0,,,0.096000001,0.096000001,,8.85
RT11003,6/21/2011,6,21,2011,TidalCreek,32.42493,-80.53858,3050207,305020711,30502071103,3050208100020,2.5,0.114750534,0.015573259,0.200386181,0,0,38.38212204,4398.263184,0,0,0,10.0034132,0.229999997,37.5,240,0.021,,0.49000001,0.129999995,0.098999999,,10.09
RT11004,7/7/2011,7,7,2011,TidalCreek,32.85894,-79.76194,3050209,305020902,30502090203,3050202060030,3,0.00632045,0.018897727,2.41354E-05,0.000195217,0,38.47390747,1.600175977,0.035139002,0,0,7.331682205,0.134999998,0,8,0,,,0.057999998,0.065250002,,14.02
RT11005,7/8/2011,7,8,2011,TidalCreek,33.35067,-79.18039,3040208,304020804,30402080402,3040207040020,4,0.003732311,0.011151564,0,0.00036295,0,22.87229919,0,0.065330997,0,0,3.105003595,0.079999998,0,2,0,,0.159999996,0.048,0.077749997,,8.9
RT11006,7/6/2011,7,6,2011,TidalCreek,32.21875,-80.80672,3060110,306011003,30601100301,3050208110030,4.5,0.006764647,0.019659316,0.000373287,0.000224261,0,39.305439,10.16136837,0.040367,0,0,10.92991066,0.265000001,3.333333254,2,0.037,0,0.037,0.061000001,0.092249997,,6.22
RT11007,7/5/2011,7,5,2011,TidalCreek,32.31382,-80.5938,3050210,305021001,30502100102,3050208100060,3,0.027688377,0.082148544,0.000542021,0.000286389,0,145.3842316,19.16224098,0.051550001,0,0.069591001,79.34236145,2.665000081,12.75,35,0,,0.184,0.064000003,0.081600003,,8.06
RT11009,7/7/2011,7,7,2011,TidalCreek,33.04576,-79.46738,3050209,305020902,30502090202,3050202060010,3.5,0.00843981,0.019633625,0,0,0,39.60583115,0,0,0,0,4.032978058,0.170000002,6.666666508,0,0,,0.059999999,0.119999997,0.105999999,,7.66
RT11010,6/16/2011,6,16,2011,TidalCreek,32.4517,-80.70233,3050208,305020805,30502080502,3050208100030,2.5,0.008622394,0.023599064,0.001277141,0.001542095,0,46.60765076,29.26467133,0.277577013,0,0.031640999,15.72227859,0.355000004,10.33333302,2,0,0.119999997,0.119999997,0.079999998,0.120750003,,11.3
RT11011,6/21/2011,6,21,2011,TidalCreek,32.59499,-80.67136,3050207,305020711,30502071101,3050208010050,3.5,0.009820128,0.029420745,2.43927E-05,0,0,66.06241608,1.617238045,0,0,0,23.40924835,0.270000003,10,5,0.057999998,,0.606000006,0.100000001,0.103249997,,7.81
RT11012,6/30/2011,6,30,2011,TidalCreek,32.61494,-80.12637,3050202,305020202,30502020203,3050202070040,3.5,0.013719539,0.030496219,0.010015393,0.000720578,0,48.66419983,238.8100433,0.129703999,0,0,12.39264679,0.275000006,8.333333015,8,0,,0.270000011,0.066,0.065250002,,10.07
RT11013,7/6/2011,7,6,2011,TidalCreek,32.28716,-80.77849,3050208,305020806,30502080607,3050208110010,4,0.008229072,0.024554804,3.34824E-05,0.000624033,0,46.32578278,2.219882965,0.112325996,0,0,13.17770958,0.454999998,,0,0.028000001,0,0.028000001,0.07,0.07,,8.66
RT11015,6/16/2011,6,16,2011,TidalCreek,32.52103,-80.74488,3050207,305020711,30502071102,3050208100010,2.5,0.017464474,0.047650021,0.002204279,0.009291611,0,90.67395782,40.07850647,1.672490001,0,0.084114,34.74098969,1.105000019,13.66666698,17,0,0.140000001,0.140000001,0.100000001,0.11225,,14.77
RT11016,6/30/2011,6,30,2011,TidalCreek,32.5382,-80.32458,3050206,305020603,30502060307,3050205060070,2.5,0.002823749,0.008471248,0,0,0,17.42329597,0,0,0,0,1.876803637,0.050000001,,8,0,0,0.176666662,0.090999998,0.079000004,,12.69
RT11018,6/19/2011,6,19,2011,TidalCreek,32.45007,-80.82975,3050208,305020806,30502080605,3050208090070,3.5,0.00738107,0.022678055,7.73588E-05,0.00084865,0,30.56092834,3.741447926,0.152757004,0,0,6.069489002,0.180000007,5,2,0,,,0.071000002,0.098800004,,8.1
RT12020,7/24/2012,7,24,2012,TidalCreek,32.81889,-79.97981,3050201,305020106,30502010605,3050202040020,2,0.030774288,0.067104161,0.012742585,0.007130594,0.014482686,127.2837219,205.3484192,1.283506989,0.625069976,0.051162001,46.85424423,3.24000001,35.59999847,23,0,0.49000001,0.460000008,0.140000001,0.125,,8.71
RT12021,8/8/2012,8,8,2012,TidalCreek,32.90292,-79.69398,3050209,305020902,30502090203,3050202060030,3,0.030994149,0.088355258,0.002121833,0.006371033,0.001531312,162.7550201,39.3498497,1.146785975,0.141186997,0,75.80255127,3.125,10,7,0.430000007,,,0.052999999,0.056333333,,12.27
RT12023,8/1/2012,8,1,2012,TidalCreek,32.56931,-80.40272,3050206,305020603,30502060308,3050205060060,2,0.035940781,0.118210576,0.00303076,0.008519717,0.002240716,178.7982025,57.72005844,1.533548951,0.206594005,0,96.4697876,5.159999847,35.25,7,0.035,,0.335333347,0.079999998,0.052250002,,11.68
RT12024,8/21/2012,8,21,2012,TidalCreek,32.67495,-79.93295,3050202,305020202,30502020204,3050202070030,4,0.012458183,0.034389205,0.001665772,0.002227705,0,67.66107178,32.7787323,0.400986999,0,0,16.27020836,0.450000003,12.75,1600,0,,,0.075999998,0.062749997,,7.97
RT12025,8/8/2012,8,8,2012,TidalCreek,33.02878,-79.56393,3050209,305020902,30502090202,3050202060020,3,0.029589523,0.080853656,0.002043788,0.002447561,0.001819154,143.1981049,37.55324173,0.440560997,0.16772601,0.078272,72.0019989,2.754999995,25.75,2,0,,,0.083999999,0.058499999,,16.62
RT12026,8/14/2012,8,14,2012,TidalCreek,32.41936,-80.71051,3050208,305020805,30502080501,3050208100040,3.5,0.006031089,0.017401513,0.000303826,0.000453128,0.000565575,35.55873108,7.146948814,0.081563003,0.052145999,0,5.672658443,0.164999999,12.75,80,0,0.25999999,0.204999998,0.079999998,0.076250002,,7.56
RT12028,7/25/2012,7,25,2012,TidalCreek,32.65143,-80.19876,3050206,305020604,30502060403,3050205070040,4.5,0.01061733,0.028960187,0.001462377,0.0029634,0.000580065,55.74302673,26.02283859,0.53341198,0.053482,0.068962999,6.699223518,0.345000014,2.5,13,0,0.460000008,0.30399999,0.057999998,0.045000002,,6.77
RT12029,7/19/2012,7,19,2012,TidalCreek,32.33718,-80.80167,3050208,305020806,30502080607,3050208090090,4.5,0.009417499,0.02722515,0.000382489,0.00110475,0.001070835,56.33832932,8.689389229,0.198854998,0.098730996,0,33.41057205,0.18,0,0,0,,,0.035999998,0.041333333,,3.2
RT12031,7/17/2012,7,17,2012,TidalCreek,32.56295,-80.90692,3050208,305020804,30502080407,3050208090020,3.5,0.005565575,0.015990131,0.000301949,0.000556089,0.000585672,26.14048958,7.313182831,0.100096002,0.053998999,0,3.756869793,0.174999997,58.25,13,0.045000002,0.670000017,0.892499983,0.074000001,0.092249997,,4.05
RT12032,8/1/2012,8,1,2012,TidalCreek,32.52551,-80.34692,3050206,305020603,30502060308,3050205060070,3,0.027890438,0.07826069,0.002939312,0.002270883,0.001401529,148.2576141,56.39902878,0.408758998,0.129221007,0,76.89076996,2.704999924,27.75,13,0.068000004,0.639999986,0.609000027,0.109999999,0.064999998,,8.8
RT12033,8/7/2012,8,7,2012,TidalCreek,33.11714,-79.35549,3050112,305011203,30501120303,3050112060020,2,0.033742666,0.098293073,0.001255777,0.007154306,0,179.033844,29.8168335,1.28777504,0,0,89.26950073,5.029999971,176.5,500,0.02,0.819999993,0.699999988,0.035999998,0.029999999,,16.72
RT12034,7/17/2012,7,17,2012,TidalCreek,32.4406,-80.87666,3050208,305020806,30502080604,3050208090080,3.5,0.028221367,0.015182434,0.04243727,0.000730145,0.001719338,30.22588158,636.6814575,0.131426007,0.158522993,0.029808,7.190522194,0.225000001,16.66666603,30,0,,0.159999996,0.055,0.050000001,,5.41
RT12037,8/8/2012,8,8,2012,TidalCreek,32.90052,-79.626,3050209,305020902,30502090202,3050202060030,2.5,0.006184051,0.018034596,0.000166674,0.000579311,0.000697191,33.40248489,3.631860018,0.104276001,0.064281002,0,7.096522331,0.229999997,20.66666603,50,0.028000001,0.560000002,0.588,0.066,0.057,,10.68
RT12038,7/18/2012,7,18,2012,TidalCreek,32.11615,-81.01504,3060109,306010903,30601090306,3050208140010,2,0.018747242,0.058152001,0.000161374,0.00068765,0.001569382,108.310318,5.135836124,0.123777002,0.144696996,0,73.70146179,0.670000017,123.3333359,24,0.129999995,0.699999988,0.662,0.057,0.044,,3.32
RT12039,7/31/2012,7,31,2012,TidalCreek,32.57994,-80.51455,3050207,305020707,30502070706,3050208010070,3.5,0.011317068,0.032051425,0.000742789,0.001243056,0.002149469,65.59117126,17.35484314,0.223749995,0.198181003,0.033562001,19.35167885,0.61500001,13.66666698,6,0.180000007,,0.330000013,0.100000001,0.090999998,,5.8
RT13040,8/6/2013,8,6,2013,TidalCreek,32.71576,-79.93385,3050201,305020107,30502010707,3050202070030,3.5,0.033951193,0.098480336,0.002008118,0.000880456,0,220.0108948,44.61362839,0.158482,0,0,51.06000137,1.745000005,24,2,0,0.479999989,0.463333338,0.072999999,0.049249999,,3.61
RT13043,7/17/2013,7,17,2013,TidalCreek,32.64146,-80.56161,3050207,305020707,30502070705,3050208010070,2,0.046173643,0.122547165,0.002166813,0.000159472,0.049731053,265.3484192,50.90778732,0.028705001,1.693577051,0,74.5970993,6.805000067,401.75,350,0.057,,0.684333324,0.140000001,0.140000001,,4.17
RT13044,8/13/2013,8,13,2013,TidalCreek,32.71715,-80.09833,3050206,305020604,30502060404,3050205070040,1.5,0.025071714,0.066607103,0.001966036,0.000123672,0.021591108,166.851593,53.25657654,0.022260999,0.80547601,0,26.15700531,1.459999979,142.6666718,49,0,0.25999999,0.530499995,0.159999996,0.074249998,,9.61
RT13049,7/31/2013,7,31,2013,TidalCreek,33.0751,-79.44732,3050209,305020901,30502090101,3050202060010,2.5,0.02282496,0.067320362,0.00071047,0,0,117.5778122,22.67507362,0,0,0,40.71450806,1.974999964,45.33333206,4.5,0,,0.553333342,0.030999999,0.031750001,,5.61
RT13051,7/24/2013,7,24,2013,TidalCreek,32.29635,-80.62103,3050208,305020805,30502080503,3050208100060,3,0.02049412,0.06006141,0.000874431,0,0,118.082077,20.62022209,0,0,0,51.5399437,1.764999986,6.666666508,4.5,0,0.419999987,0.556666672,0.064999998,0.050500002,,3.38
RT13052,8/7/2013,8,7,2013,TidalCreek,32.6451,-80.03472,3050202,305020202,30502020203,3050202070040,4,0.01699901,0.049814764,0.00072755,0,0,98.72945404,16.47483635,0,0,0,23.88972664,1.195000052,5,13,0,0.5,0.435000002,0.048,0.051750001,,3.03
RT13053,7/31/2013,7,31,2013,TidalCreek,33.03584,-79.39581,3050209,305020901,30502090101,3050202060010,3,0.0276508,0.082567513,0.000236851,0,0,146.3373718,6.35749197,0,0,0,41.25775146,1.86499995,35.33333206,0,0,,0.5,0.033,0.0605,,5.94
RT13054,7/16/2013,7,16,2013,TidalCreek,32.51777,-80.64548,3050207,305020711,30502071102,3050208100010,3.5,0.01883796,0.054595772,0.000428731,4.54333E-05,0.004862968,102.4959488,13.13200474,0.008178,0.165607005,0,40.98711014,1.784999967,6.666666508,23,0.027000001,0.550000012,0.655666649,0.170000002,0.101750001,,3.44
RT13055,7/17/2013,7,17,2013,TidalCreek,32.59875,-80.53377,3050207,305020707,30502070705,3050208010070,1.5,0.0172901,0.044579115,0.001712132,0.000493617,0.017789077,92.27954865,40.91506577,0.088851005,0.605802,0,19.90825462,0.970000029,95.5,79,0.048,0.479999989,0.429749995,0.140000001,0.110250004,,2.89
RT13056,8/7/2013,8,7,2013,TidalCreek,32.62123,-80.11382,3050202,305020202,30502020203,3050202070040,4,0.020241417,0.052877285,0.001366088,0.000108828,0.022453889,108.8592987,32.29583359,0.019588999,0.938642025,0,29.69119072,0.969999999,3.333333254,0,0,0.5,0.54400003,0.046999998,0.053750001,,2.19
RT13057,8/14/2013,8,14,2013,TidalCreek,32.504,-80.30798,3050206,305020603,30502060308,3050205060070,3,0.012475357,0.036492173,0.000574708,0,0,75.02687836,14.54828548,0,0,0,19.98995209,0.855000019,107.8333359,130,0,0.379999995,0.464666665,0.086999997,0.07525,,5.07
RT13059,7/16/2013,7,16,2013,TidalCreek,32.53756,-80.87344,3050208,305020804,30502080407,3050208090020,3,0.050995529,0.091893345,0.006898819,0.011624972,0.193718165,183.2835541,158.8916168,2.092494965,8.052803993,0,89.24345398,4.789999962,65.66666412,130,0,1.100000024,0.973333359,0.289999992,0.226666674,,9.39
RT13060,8/13/2013,8,13,2013,TidalCreek,32.62732,-80.33234,3050206,305020604,30502060405,3050205070030,3.5,0.004614649,0.013538275,0.000188106,0,0,30.40222168,5.768790245,0,0,0,4.726277828,0.270000003,35,23,0,0.460000008,0.438333333,0.093000002,0.099250004,,7.37
